ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice
370,13-04-2025,Hyderabad,Mumbai,Hyderabad-Mumbai,1013,28,Air,SpiceJetCargo,113456,51055,8296,172807,6.092476379,29.54452077,139.82
3305,13-04-2025,Ahmedabad,Delhi,Ahmedabad-Delhi,1448,8,Air,VRLLogistics,46336,20851,3227,70414,6.07855663,29.61200898,139.82
3952,13-04-2025,Bangalore,Hyderabad,Bangalore-Hyderabad,857,14,Rail,DHL,17997,4499,1432,23928,1.994332389,18.80224005,139.82
3056,13-04-2025,Kolkata,Bangalore,Kolkata-Bangalore,1853,25,Air,BlueDart,185300,83385,11881,280566,6.056470588,29.72027972,139.82
68,14-04-2025,Ahmedabad,Pune,Ahmedabad-Pune,2007,30,Road,VRLLogistics,120420,42147,5018,167585,2.783341638,25.14962556,139.52
3804,14-04-2025,Chennai,Delhi,Chennai-Delhi,1086,19,Rail,IndianRail,30951,7737,2399,41087,1.99122807,18.83077372,139.52
1577,14-04-2025,Delhi,Ahmedabad,Delhi-Ahmedabad,899,14,Rail,SpiceJetCargo,18879,4719,571,24169,1.920308279,19.52501138,139.52
3949,14-04-2025,Chennai,Delhi,Chennai-Delhi,1030,24,Air,BlueDart,98880,44496,6208,149584,6.051132686,29.74649695,139.52
1771,14-04-2025,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1944,6,Rail,DHL,17496,4374,925,22795,1.954303841,19.18841851,139.52
4612,14-04-2025,Pune,Kolkata,Pune-Kolkata,1351,13,Rail,IndigoCargo,26344,6586,879,33809,1.925012811,19.48002011,139.52
4861,14-04-2025,Bangalore,Chennai,Bangalore-Chennai,1186,12,Air,VRLLogistics,56928,25617,1787,84332,5.925519955,30.37636959,139.52
3390,14-04-2025,Kolkata,Pune,Kolkata-Pune,485,27,Air,IndigoCargo,52380,23571,2420,78371,5.98480336,30.07617614,139.52
227,14-04-2025,Mumbai,Pune,Mumbai-Pune,684,21,Road,IndigoCargo,28728,10054,963,39745,2.766986912,25.29626368,139.52
1997,14-04-2025,Ahmedabad,Kolkata,Ahmedabad-Kolkata,534,27,Air,BlueDart,57672,25952,2021,85645,5.940144264,30.30182731,139.52
4588,14-04-2025,Bangalore,Mumbai,Bangalore-Mumbai,602,19,Air,IndigoCargo,45752,20588,3053,69393,6.066882322,29.66869857,139.52
3046,14-04-2025,Kolkata,Mumbai,Kolkata-Mumbai,1563,6,Rail,DHL,14067,3516,603,18186,1.93921945,19.33355328,139.52
1572,14-04-2025,Chennai,Pune,Chennai-Pune,807,29,Road,IndigoCargo,46806,16382,3125,66313,2.833525616,24.70405501,139.52
4055,14-04-2025,Bangalore,Chennai,Bangalore-Chennai,2086,24,Road,VRLLogistics,100128,35044,4864,140036,2.797139661,25.02499357,139.52
2367,15-04-2025,Delhi,Mumbai,Delhi-Mumbai,1806,25,Rail,BlueDart,67725,16931,1418,86074,1.906400886,19.67028371,139.52
4839,15-04-2025,Bangalore,Chennai,Bangalore-Chennai,2495,24,Road,BlueDart,119760,41916,5545,167221,2.79260187,25.06622972,139.52
4039,15-04-2025,Kolkata,Bangalore,Kolkata-Bangalore,2447,13,Air,IndigoCargo,127244,57259,4792,189295,5.950614567,30.24855384,139.52
3892,15-04-2025,Chennai,Delhi,Chennai-Delhi,2077,14,Road,DHL,58156,20354,2395,80905,2.78234404,25.15790124,139.52
548,15-04-2025,Ahmedabad,Mumbai,Ahmedabad-Mumbai,2448,22,Road,IndigoCargo,107712,37699,7728,153139,2.843490048,24.61750436,139.52
3262,15-04-2025,Hyderabad,Pune,Hyderabad-Pune,1479,10,Road,IndigoCargo,29580,10353,1182,41115,2.779918864,25.18059103,139.52
99,15-04-2025,Chennai,Delhi,Chennai-Delhi,1359,7,Rail,IndianRail,14269,3567,1036,18872,1.983811626,18.90101738,139.52
3388,15-04-2025,Bangalore,Hyderabad,Bangalore-Hyderabad,673,11,Road,IndigoCargo,14806,5182,1096,21084,2.848034581,24.57787896,139.52
1251,15-04-2025,Mumbai,Hyderabad,Mumbai-Hyderabad,2116,11,Road,IndigoCargo,46552,16293,1356,64201,2.75824884,25.37810938,139.52
4633,15-04-2025,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,749,14,Road,IndianRail,20972,7340,1547,29859,2.847510967,24.58220302,139.52
2172,15-04-2025,Delhi,Ahmedabad,Delhi-Ahmedabad,1907,23,Rail,IndianRail,65791,16447,4593,86831,1.979685826,18.9413919,139.52
110,15-04-2025,Mumbai,Chennai,Mumbai-Chennai,1984,30,Road,VRLLogistics,119040,41664,2584,163288,2.743413978,25.51565332,139.52
1546,15-04-2025,Mumbai,Hyderabad,Mumbai-Hyderabad,2080,20,Air,IndianRail,166400,74880,7141,248421,5.971658654,30.14237927,139.52
195,16-04-2025,Delhi,Hyderabad,Delhi-Hyderabad,303,28,Air,IndigoCargo,33936,15271,790,49997,5.893092881,30.54383263,139.52
564,16-04-2025,Mumbai,Delhi,Mumbai-Delhi,690,28,Rail,SpiceJetCargo,28980,7245,2090,38315,1.983178054,18.90904346,139.52
4395,16-04-2025,Bangalore,Delhi,Bangalore-Delhi,513,7,Road,DHL,7182,2513,430,10125,2.819548872,24.81975309,139.52
1563,16-04-2025,Kolkata,Bangalore,Kolkata-Bangalore,2136,17,Rail,IndianRail,54468,13617,1166,69251,1.907110597,19.66325396,139.52
1230,16-04-2025,Pune,Mumbai,Pune-Mumbai,2333,27,Rail,VRLLogistics,94486,23621,3842,121949,1.935974981,19.36957253,139.52
2230,16-04-2025,Mumbai,Chennai,Mumbai-Chennai,1344,14,Road,SpiceJetCargo,37632,13171,2694,53497,2.843165391,24.62007215,139.52
4653,17-04-2025,Mumbai,Delhi,Mumbai-Delhi,1496,28,Rail,SpiceJetCargo,62832,15708,1549,80089,1.911979565,19.61318034,139.52
3971,17-04-2025,Kolkata,Hyderabad,Kolkata-Hyderabad,915,6,Air,SpiceJetCargo,21960,9882,636,32478,5.915846995,30.42675042,139.52
4557,17-04-2025,Bangalore,Mumbai,Bangalore-Mumbai,938,15,Road,BlueDart,28140,9849,841,38830,2.759772566,25.36440896,139.52
1863,17-04-2025,Bangalore,Ahmedabad,Bangalore-Ahmedabad,401,30,Air,IndianRail,48120,21654,2170,71944,5.980382377,30.09840987,139.52
699,17-04-2025,Ahmedabad,Delhi,Ahmedabad-Delhi,2390,21,Road,IndigoCargo,100380,35133,3584,139097,2.771408647,25.25791354,139.52
2517,17-04-2025,Kolkata,Hyderabad,Kolkata-Hyderabad,2356,15,Rail,SpiceJetCargo,53010,13252,2142,68404,1.935597057,19.37313607,139.52
1691,17-04-2025,Ahmedabad,Delhi,Ahmedabad-Delhi,571,17,Air,DHL,38828,17472,2766,59066,6.084887195,29.58046931,139.52
1193,18-04-2025,Pune,Chennai,Pune-Chennai,310,5,Air,BlueDart,6200,2790,296,9286,5.990967742,30.04522938,139.52
474,18-04-2025,Delhi,Mumbai,Delhi-Mumbai,791,7,Road,IndianRail,11074,3875,236,15185,2.742459816,25.51860389,139.52
1728,18-04-2025,Chennai,Delhi,Chennai-Delhi,497,29,Rail,IndigoCargo,21619,5404,1221,28244,1.959619788,19.13326724,139.52
752,18-04-2025,Chennai,Mumbai,Chennai-Mumbai,1528,28,Air,BlueDart,171136,77011,4453,252600,5.90407629,30.48733175,139.52
256,18-04-2025,Mumbai,Pune,Mumbai-Pune,856,20,Air,VRLLogistics,68480,30816,4034,103330,6.035630841,29.82289751,139.52
4842,18-04-2025,Pune,Delhi,Pune-Delhi,310,15,Rail,SpiceJetCargo,6975,1743,173,8891,1.912043011,19.60409403,139.52
2799,18-04-2025,Hyderabad,Mumbai,Hyderabad-Mumbai,1478,5,Road,IndianRail,14780,5173,485,20438,2.765629229,25.31069576,139.52
965,18-04-2025,Pune,Kolkata,Pune-Kolkata,2472,23,Road,DHL,113712,39799,2639,156150,2.746411988,25.48767211,139.52
289,18-04-2025,Bangalore,Hyderabad,Bangalore-Hyderabad,781,25,Road,DHL,39050,13667,2465,55182,2.826222791,24.76713421,139.52
1672,19-04-2025,Chennai,Hyderabad,Chennai-Hyderabad,1125,14,Road,IndianRail,31500,11025,1723,44248,2.809396825,24.9163804,139.52
2593,19-04-2025,Chennai,Bangalore,Chennai-Bangalore,1414,25,Road,VRLLogistics,70700,24745,5316,100761,2.850381895,24.55811276,139.52
707,19-04-2025,Chennai,Ahmedabad,Chennai-Ahmedabad,2423,6,Air,IndianRail,58152,26168,1405,85725,5.896615766,30.52551764,139.52
2354,19-04-2025,Ahmedabad,Chennai,Ahmedabad-Chennai,2404,30,Rail,DHL,108180,27045,5523,140748,1.951580699,19.21519311,139.52
4182,19-04-2025,Pune,Delhi,Pune-Delhi,1195,29,Air,IndigoCargo,138620,62379,4386,205385,5.926561824,30.37174088,139.52
1871,19-04-2025,Pune,Mumbai,Pune-Mumbai,1375,30,Road,IndigoCargo,82500,28874,4051,115425,2.798181818,25.01537795,139.52
3927,19-04-2025,Chennai,Ahmedabad,Chennai-Ahmedabad,2264,28,Road,IndianRail,126784,44374,2589,173747,2.740834806,25.53943377,139.52
1486,19-04-2025,Mumbai,Ahmedabad,Mumbai-Ahmedabad,2185,7,Road,DHL,30590,10706,692,41988,2.745210853,25.49776127,139.52
21,19-04-2025,Delhi,Bangalore,Delhi-Bangalore,1087,25,Rail,IndianRail,40762,10190,907,51859,1.908334867,19.64943404,139.52
3197,20-04-2025,Pune,Kolkata,Pune-Kolkata,605,22,Road,BlueDart,26620,9317,977,36914,2.773403456,25.23974644,139.52
1323,20-04-2025,Pune,Kolkata,Pune-Kolkata,1773,30,Road,BlueDart,106380,37233,2779,146392,2.752246663,25.43376687,139.52
2442,20-04-2025,Mumbai,Ahmedabad,Mumbai-Ahmedabad,2341,11,Air,IndigoCargo,103004,46351,2198,151553,5.885324842,30.58402011,139.52
1671,20-04-2025,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1574,25,Air,IndigoCargo,157400,70830,8758,236988,6.022566709,29.88758925,139.52
3817,20-04-2025,Pune,Bangalore,Pune-Bangalore,2396,27,Road,IndigoCargo,129384,45284,7839,182507,2.821167996,24.81219898,139.52
3126,20-04-2025,Chennai,Mumbai,Chennai-Mumbai,449,19,Rail,IndigoCargo,12796,3199,597,16592,1.94490681,19.28037608,139.52
1501,20-04-2025,Hyderabad,Pune,Hyderabad-Pune,2358,20,Rail,IndigoCargo,70740,17685,1583,90008,1.908566582,19.64825349,139.52
3713,20-04-2025,Pune,Hyderabad,Pune-Hyderabad,1594,8,Road,SpiceJetCargo,25504,8926,2023,36453,2.858610414,24.48632486,139.52
1961,20-04-2025,Hyderabad,Delhi,Hyderabad-Delhi,1296,24,Rail,IndianRail,46656,11664,3246,61566,1.979359568,18.94552188,139.52
4659,20-04-2025,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1016,9,Rail,DHL,13716,3429,1009,18154,1.985345582,18.88839925,139.52
751,20-04-2025,Delhi,Hyderabad,Delhi-Hyderabad,1630,29,Rail,SpiceJetCargo,70905,17726,5573,94204,1.992891898,18.81661076,139.52
3181,20-04-2025,Hyderabad,Bangalore,Hyderabad-Bangalore,762,26,Road,IndigoCargo,39624,13868,2361,55853,2.81915001,24.82946305,139.52
1258,21-04-2025,Chennai,Pune,Chennai-Pune,1289,16,Rail,IndianRail,30936,7734,1015,39685,1.924214507,19.48847171,138.57
3608,21-04-2025,Chennai,Hyderabad,Chennai-Hyderabad,1736,11,Air,VRLLogistics,76384,34372,5369,116125,6.081116464,29.59913886,138.57
1408,21-04-2025,Hyderabad,Bangalore,Hyderabad-Bangalore,461,27,Air,SpiceJetCargo,49788,22404,3342,75534,6.068450229,29.660815,138.57
951,21-04-2025,Chennai,Pune,Chennai-Pune,2421,22,Rail,IndianRail,79893,19973,5953,105819,1.986763546,18.87468224,138.57
3055,21-04-2025,Kolkata,Mumbai,Kolkata-Mumbai,1050,25,Rail,BlueDart,39375,9843,2007,51225,1.951428571,19.21522694,138.57
4336,21-04-2025,Ahmedabad,Mumbai,Ahmedabad-Mumbai,2224,19,Air,IndigoCargo,169024,76060,12070,257154,6.085620977,29.57760719,138.57
3847,21-04-2025,Hyderabad,Chennai,Hyderabad-Chennai,673,10,Rail,BlueDart,10095,2523,531,13149,1.953789004,19.18777093,138.57
3240,21-04-2025,Ahmedabad,Pune,Ahmedabad-Pune,1661,21,Rail,BlueDart,52321,13080,1894,67295,1.929273817,19.43680808,138.57
3852,21-04-2025,Pune,Kolkata,Pune-Kolkata,936,22,Rail,BlueDart,30888,7722,2196,40806,1.981643357,18.92368769,138.57
4790,22-04-2025,Bangalore,Pune,Bangalore-Pune,1132,5,Road,VRLLogistics,11320,3961,381,15662,2.767137809,25.29051207,138.57
725,22-04-2025,Delhi,Ahmedabad,Delhi-Ahmedabad,2181,10,Rail,BlueDart,32715,8178,2319,43212,1.981292985,18.92529853,138.57
2372,22-04-2025,Kolkata,Ahmedabad,Kolkata-Ahmedabad,925,8,Road,IndianRail,14800,5180,560,20540,2.775675676,25.21908471,138.57
2993,22-04-2025,Chennai,Hyderabad,Chennai-Hyderabad,2323,11,Road,DHL,51106,17887,1314,70307,2.75141862,25.44127896,138.57
5,22-04-2025,Chennai,Bangalore,Chennai-Bangalore,1073,28,Air,IndianRail,120176,54079,5363,179618,5.978498203,30.1077843,138.57
4374,22-04-2025,Kolkata,Bangalore,Kolkata-Bangalore,1233,15,Air,DHL,73980,33291,3088,110359,5.966964044,30.16609429,138.57
3337,22-04-2025,Mumbai,Kolkata,Mumbai-Kolkata,1278,11,Rail,IndianRail,21087,5271,1289,27647,1.966638213,19.06535971,138.57
3446,22-04-2025,Kolkata,Mumbai,Kolkata-Mumbai,1020,25,Road,IndianRail,51000,17850,2371,71221,2.792980392,25.06283259,138.57
4219,23-04-2025,Ahmedabad,Bangalore,Ahmedabad-Bangalore,839,21,Air,BlueDart,70476,31714,1528,103718,5.886713207,30.57714187,138.57
2884,23-04-2025,Bangalore,Kolkata,Bangalore-Kolkata,1422,22,Road,BlueDart,62568,21898,2652,87118,2.784746196,25.13602241,138.57
2201,23-04-2025,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1556,15,Rail,BlueDart,35010,8752,1222,44984,1.927335047,19.45580651,138.57
1503,23-04-2025,Chennai,Delhi,Chennai-Delhi,1052,10,Road,BlueDart,21040,7363,523,28926,2.749619772,25.45460831,138.57
2322,23-04-2025,Bangalore,Hyderabad,Bangalore-Hyderabad,2435,9,Road,SpiceJetCargo,43830,15340,3268,62438,2.849098791,24.56837182,138.57
4600,23-04-2025,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2076,9,Air,SpiceJetCargo,74736,33631,4774,113141,6.055502034,29.72485659,138.57
2647,23-04-2025,Chennai,Mumbai,Chennai-Mumbai,923,25,Air,VRLLogistics,92300,41535,6926,140761,6.100151679,29.507463,138.57
4584,23-04-2025,Bangalore,Hyderabad,Bangalore-Hyderabad,911,6,Road,DHL,10932,3826,662,15420,2.821075741,24.81193256,138.57
4074,23-04-2025,Mumbai,Kolkata,Mumbai-Kolkata,2150,24,Air,BlueDart,206400,92880,12183,311463,6.036104651,29.82055653,138.57
3401,23-04-2025,Delhi,Chennai,Delhi-Chennai,2464,19,Road,BlueDart,93632,32771,3190,129593,2.768134826,25.28763128,138.57
1282,23-04-2025,Chennai,Mumbai,Chennai-Mumbai,1928,6,Road,IndigoCargo,23136,8097,473,31706,2.740836791,25.53775311,138.57
2983,24-04-2025,Chennai,Pune,Chennai-Pune,1213,21,Road,SpiceJetCargo,50946,17831,3373,72150,2.832410788,24.71379071,138.57
2076,24-04-2025,Pune,Kolkata,Pune-Kolkata,2133,9,Air,VRLLogistics,76788,34554,3289,114631,5.971297599,30.14367841,138.57
1760,24-04-2025,Mumbai,Delhi,Mumbai-Delhi,1843,5,Rail,DHL,13822,3455,452,17729,1.923928378,19.48784477,138.57
4957,24-04-2025,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1515,28,Road,IndianRail,84840,29693,4754,119287,2.812046205,24.89206703,138.57
4153,24-04-2025,Delhi,Pune,Delhi-Pune,546,20,Road,SpiceJetCargo,21840,7643,773,30256,2.770695971,25.26110524,138.57
3979,24-04-2025,Hyderabad,Mumbai,Hyderabad-Mumbai,1330,16,Rail,VRLLogistics,31920,7980,892,40792,1.916917293,19.56265934,138.57
2019,24-04-2025,Ahmedabad,Pune,Ahmedabad-Pune,1531,23,Road,SpiceJetCargo,70426,24649,1747,96822,2.749609519,25.45805705,138.57
1941,24-04-2025,Bangalore,Mumbai,Bangalore-Mumbai,324,12,Air,SpiceJetCargo,15552,6998,796,23346,6.00462963,29.97515634,138.57
1000,25-04-2025,Delhi,Hyderabad,Delhi-Hyderabad,434,20,Rail,VRLLogistics,13020,3255,791,17066,1.966129032,19.07301066,138.57
1105,25-04-2025,Hyderabad,Bangalore,Hyderabad-Bangalore,327,28,Rail,SpiceJetCargo,13734,3433,448,17615,1.923875055,19.48907181,138.57
1597,25-04-2025,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1401,27,Road,SpiceJetCargo,75654,26478,4626,106758,2.822269807,24.80188838,138.57
4917,25-04-2025,Bangalore,Hyderabad,Bangalore-Hyderabad,2215,13,Rail,VRLLogistics,43192,10798,3362,57352,1.991734676,18.82759102,138.57
901,25-04-2025,Chennai,Kolkata,Chennai-Kolkata,2440,18,Rail,VRLLogistics,65880,16470,2927,85277,1.941643898,19.3135312,138.57
4216,25-04-2025,Kolkata,Pune,Kolkata-Pune,2403,23,Road,IndigoCargo,110538,38688,7323,156549,2.832491994,24.71302915,138.57
351,25-04-2025,Pune,Delhi,Pune-Delhi,2163,8,Air,IndigoCargo,69216,31147,4260,104623,6.046174295,29.77070052,138.57
1061,25-04-2025,Pune,Mumbai,Pune-Mumbai,1239,25,Rail,IndianRail,46462,11615,3263,61340,1.980306699,18.9354418,138.57
955,25-04-2025,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1511,10,Rail,BlueDart,22665,5666,701,29032,1.921376572,19.5163957,138.57
4891,25-04-2025,Kolkata,Bangalore,Kolkata-Bangalore,1955,13,Rail,IndigoCargo,38122,9530,808,48460,1.906747983,19.66570367,138.57
2943,25-04-2025,Kolkata,Delhi,Kolkata-Delhi,1624,14,Air,VRLLogistics,90944,40924,3891,135759,5.971103096,30.14459447,138.57
4892,25-04-2025,Chennai,Mumbai,Chennai-Mumbai,1668,13,Road,DHL,43368,15178,2115,60661,2.797500461,25.02101845,138.57
2295,26-04-2025,Chennai,Bangalore,Chennai-Bangalore,1179,19,Rail,IndianRail,33601,8400,2575,44576,1.989911165,18.84422111,138.57
3432,26-04-2025,Chennai,Delhi,Chennai-Delhi,1697,13,Air,DHL,88244,39709,6692,134645,6.103304474,29.49162613,138.57
4410,26-04-2025,Pune,Delhi,Pune-Delhi,1552,30,Rail,SpiceJetCargo,69840,17460,3260,90560,1.945017182,19.28003534,138.57
1892,26-04-2025,Chennai,Bangalore,Chennai-Bangalore,402,14,Air,SpiceJetCargo,22512,10130,1383,34025,6.045664534,29.7722263,138.57
226,26-04-2025,Mumbai,Kolkata,Mumbai-Kolkata,1446,20,Rail,SpiceJetCargo,43380,10845,1668,55893,1.932676349,19.4031453,138.57
3577,26-04-2025,Pune,Mumbai,Pune-Mumbai,782,30,Rail,DHL,35190,8797,2469,46456,1.980221654,18.93619769,138.57
1263,26-04-2025,Chennai,Ahmedabad,Chennai-Ahmedabad,1556,29,Rail,SpiceJetCargo,67686,16921,1747,86354,1.913704459,19.59492322,138.57
4320,26-04-2025,Pune,Chennai,Pune-Chennai,913,19,Air,VRLLogistics,69388,31224,1745,102357,5.900559174,30.50499722,138.57
3730,26-04-2025,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2476,6,Air,DHL,59424,26740,2606,88770,5.975363489,30.12278923,138.57
3835,26-04-2025,Chennai,Pune,Chennai-Pune,1589,29,Road,IndianRail,92162,32256,4495,128913,2.797530436,25.02152615,138.57
407,26-04-2025,Mumbai,Delhi,Mumbai-Delhi,960,10,Air,DHL,38400,17280,1482,57162,5.954375,30.22987299,138.57
1849,26-04-2025,Delhi,Bangalore,Delhi-Bangalore,1995,12,Air,IndigoCargo,95760,43092,5123,143975,6.013993317,29.93019621,138.57
1210,27-04-2025,Pune,Delhi,Pune-Delhi,2151,5,Air,BlueDart,43020,19359,3042,65421,6.082845188,29.5914156,138.57
231,27-04-2025,Pune,Delhi,Pune-Delhi,1747,9,Road,BlueDart,31446,11006,1017,43469,2.764675952,25.31919299,138.57
3236,27-04-2025,Mumbai,Delhi,Mumbai-Delhi,1227,23,Rail,IndigoCargo,42331,10582,1725,54638,1.936075972,19.36747319,138.57
4445,27-04-2025,Mumbai,Delhi,Mumbai-Delhi,482,28,Rail,DHL,20244,5061,761,26066,1.931387078,19.4160976,138.57
1099,27-04-2025,Bangalore,Delhi,Bangalore-Delhi,1534,11,Road,VRLLogistics,33748,11811,1851,47410,2.809647979,24.91246572,138.57
93,28-04-2025,Chennai,Bangalore,Chennai-Bangalore,1545,20,Road,BlueDart,61800,21630,2657,86087,2.785987055,25.12574489,141.32
4518,28-04-2025,Kolkata,Pune,Kolkata-Pune,1839,9,Rail,IndianRail,24826,6206,1090,32122,1.940789076,19.32009215,141.32
2794,28-04-2025,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1877,25,Air,IndigoCargo,187700,84465,9548,281713,6.003473628,29.98264191,141.32
1233,28-04-2025,Chennai,Ahmedabad,Chennai-Ahmedabad,974,18,Road,VRLLogistics,35064,12272,1685,49021,2.796087155,25.03416903,141.32
3972,28-04-2025,Mumbai,Chennai,Mumbai-Chennai,1829,16,Rail,BlueDart,43896,10974,1520,56390,1.926940951,19.46089732,141.32
406,28-04-2025,Pune,Chennai,Pune-Chennai,535,18,Air,DHL,38520,17334,1425,57279,5.947975078,30.26239983,141.32
4364,28-04-2025,Delhi,Pune,Delhi-Pune,2253,17,Road,VRLLogistics,76602,26810,2614,106026,2.768230595,25.28625054,141.32
4389,29-04-2025,Pune,Hyderabad,Pune-Hyderabad,990,17,Rail,IndianRail,25245,6311,1296,32852,1.951990493,19.21039815,141.32
2102,29-04-2025,Hyderabad,Chennai,Hyderabad-Chennai,2347,14,Road,IndianRail,65716,23000,4029,92745,2.82260028,24.79918055,141.32
1262,29-04-2025,Kolkata,Bangalore,Kolkata-Bangalore,2209,9,Rail,IndigoCargo,29821,7455,1595,38871,1.955183341,19.17882226,141.32
145,29-04-2025,Ahmedabad,Bangalore,Ahmedabad-Bangalore,2222,16,Rail,BlueDart,53328,13332,2941,69601,1.957723897,19.1548972,141.32
1814,29-04-2025,Delhi,Ahmedabad,Delhi-Ahmedabad,1102,19,Air,IndigoCargo,83752,37688,2651,124091,5.926592798,30.3712598,141.32
4291,29-04-2025,Hyderabad,Bangalore,Hyderabad-Bangalore,691,26,Road,BlueDart,35932,12576,2494,51002,2.838806635,24.65785655,141.32
568,29-04-2025,Delhi,Mumbai,Delhi-Mumbai,1251,12,Air,IndianRail,60048,27021,3451,90520,6.029842792,29.85086169,141.32
4483,29-04-2025,Ahmedabad,Delhi,Ahmedabad-Delhi,1163,13,Rail,IndigoCargo,22678,5669,1645,29992,1.983729083,18.90170712,141.32
1371,30-04-2025,Hyderabad,Chennai,Hyderabad-Chennai,1966,25,Road,IndianRail,98300,34405,6338,139043,2.828952187,24.7441439,141.32
3917,30-04-2025,Chennai,Delhi,Chennai-Delhi,1055,13,Road,BlueDart,27430,9600,1834,38864,2.833685746,24.70152326,141.32
3629,30-04-2025,Ahmedabad,Pune,Ahmedabad-Pune,1570,19,Air,BlueDart,119320,53694,3264,176278,5.909420047,30.45984184,141.32
4835,30-04-2025,Chennai,Pune,Chennai-Pune,520,18,Road,SpiceJetCargo,18720,6552,1375,26647,2.846901709,24.58813375,141.32
4753,30-04-2025,Hyderabad,Pune,Hyderabad-Pune,989,10,Road,SpiceJetCargo,19780,6923,806,27509,2.781496461,25.16630921,141.32
341,30-04-2025,Bangalore,Chennai,Bangalore-Chennai,1070,26,Rail,SpiceJetCargo,41730,10432,1846,54008,1.941337168,19.31565694,141.32
1443,30-04-2025,Delhi,Chennai,Delhi-Chennai,2299,20,Road,IndianRail,91960,32185,4119,128264,2.789560679,25.0927774,141.32
658,30-04-2025,Ahmedabad,Pune,Ahmedabad-Pune,1840,29,Road,BlueDart,106720,37352,6797,150869,2.82738006,24.75790255,141.32
4975,30-04-2025,Ahmedabad,Chennai,Ahmedabad-Chennai,1641,19,Rail,VRLLogistics,46768,11692,1189,59649,1.913114596,19.60133447,141.32
3444,30-04-2025,Kolkata,Delhi,Kolkata-Delhi,783,10,Air,IndigoCargo,31320,14094,1343,46757,5.971519796,30.14308018,141.32
3111,01-05-2025,Bangalore,Delhi,Bangalore-Delhi,2047,20,Rail,IndigoCargo,61410,15352,4309,81071,1.980239375,18.93648777,141.32
2208,01-05-2025,Mumbai,Ahmedabad,Mumbai-Ahmedabad,421,30,Road,BlueDart,25260,8841,815,34916,2.764528899,25.32076985,141.32
280,01-05-2025,Hyderabad,Delhi,Hyderabad-Delhi,588,19,Air,SpiceJetCargo,44688,20109,3003,67800,6.068743287,29.65929204,141.32
30,01-05-2025,Bangalore,Mumbai,Bangalore-Mumbai,2090,26,Road,VRLLogistics,108680,38038,3848,150566,2.770813397,25.26333966,141.32
3128,01-05-2025,Bangalore,Mumbai,Bangalore-Mumbai,345,27,Road,DHL,18630,6520,1304,26454,2.839935588,24.64655629,141.32
3161,01-05-2025,Mumbai,Kolkata,Mumbai-Kolkata,1676,23,Rail,VRLLogistics,57822,14455,3173,75450,1.95729999,19.15838304,141.32
3480,02-05-2025,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1954,5,Road,IndianRail,19540,6839,928,27307,2.794984647,25.04486029,141.32
1115,02-05-2025,Bangalore,Ahmedabad,Bangalore-Ahmedabad,420,16,Road,IndigoCargo,13440,4704,687,18831,2.802232143,24.98008603,141.32
153,02-05-2025,Delhi,Chennai,Delhi-Chennai,1029,20,Road,SpiceJetCargo,41160,14405,1129,56694,2.754810496,25.40833245,141.32
1106,02-05-2025,Kolkata,Mumbai,Kolkata-Mumbai,1952,23,Rail,BlueDart,67344,16836,4991,89171,1.986168033,18.88057777,141.32
793,02-05-2025,Pune,Kolkata,Pune-Kolkata,327,27,Air,IndianRail,35316,15892,2531,53739,6.086646279,29.57256369,141.32
2022,02-05-2025,Delhi,Ahmedabad,Delhi-Ahmedabad,750,22,Air,IndigoCargo,66000,29700,4637,100337,6.081030303,29.60024717,141.32
4666,03-05-2025,Bangalore,Kolkata,Bangalore-Kolkata,1552,15,Road,IndianRail,46560,16295,2683,65538,2.815206186,24.86343801,141.32
747,03-05-2025,Bangalore,Chennai,Bangalore-Chennai,1647,29,Air,SpiceJetCargo,191052,85973,11612,288637,6.043108682,29.78585559,141.32
