ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost
4395,2025-04-16,Bangalore,Delhi,Bangalore-Delhi,513,7,Road,DHL,7182,2513,430
4396,2025-02-12,Bangalore,Chennai,Bangalore-Chennai,1926,6,Rail,VRLLogistics,17334,4333,1059
4397,2024-08-11,Kolkata,Hyderabad,Kolkata-Hyderabad,689,7,Road,IndigoCargo,9646,3376,336
4398,2025-02-02,Hyderabad,Kolkata,Hyderabad-Kolkata,2412,24,Rail,IndianRail,86832,21708,4995
4399,2024-04-21,Chennai,Ahmedabad,Chennai-Ahmedabad,595,7,Air,BlueDart,16660,7497,1280
4400,2024-02-06,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1915,16,Road,BlueDart,61280,21448,3282
4401,2025-02-07,Hyderabad,Mumbai,Hyderabad-Mumbai,1907,5,Air,BlueDart,38140,17163,1850
4402,2024-06-09,Pune,Kolkata,Pune-Kolkata,2209,11,Rail,DHL,36448,9112,2555
4403,2024-08-27,Hyderabad,Chennai,Hyderabad-Chennai,1522,30,Rail,IndigoCargo,68490,17122,1970
4404,2025-03-22,Bangalore,Chennai,Bangalore-Chennai,1377,28,Rail,DHL,57834,14458,3810
4405,2025-07-18,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1399,5,Rail,DHL,10492,2623,653
4406,2024-05-13,Ahmedabad,Delhi,Ahmedabad-Delhi,512,21,Air,BlueDart,43008,19353,3340
4407,2024-05-20,Kolkata,Chennai,Kolkata-Chennai,469,28,Rail,VRLLogistics,19698,4924,1245
4408,2025-03-31,Delhi,Pune,Delhi-Pune,1001,25,Rail,VRLLogistics,37537,9384,2893
4409,2024-10-07,Pune,Bangalore,Pune-Bangalore,880,13,Air,DHL,45760,20592,1132
4410,2025-04-26,Pune,Delhi,Pune-Delhi,1552,30,Rail,SpiceJetCargo,69840,17460,3260
4411,2024-06-18,Ahmedabad,Delhi,Ahmedabad-Delhi,488,7,Rail,IndigoCargo,5124,1281,227
4412,2024-05-29,Mumbai,Delhi,Mumbai-Delhi,677,5,Road,DHL,6770,2369,509
4413,2025-06-18,Pune,Delhi,Pune-Delhi,1611,18,Rail,IndianRail,43497,10874,2880
4414,2024-06-17,Hyderabad,Pune,Hyderabad-Pune,2010,24,Road,IndianRail,96480,33768,4449
4415,2024-11-20,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1811,9,Air,IndianRail,65196,29338,2578
4416,2024-08-24,Kolkata,Hyderabad,Kolkata-Hyderabad,1033,27,Rail,BlueDart,41836,10459,3329
4417,2025-05-18,Delhi,Kolkata,Delhi-Kolkata,2353,24,Air,DHL,225888,101649,8042
4418,2025-07-17,Pune,Chennai,Pune-Chennai,1562,7,Road,BlueDart,21868,7653,586
4419,2025-01-01,Ahmedabad,Delhi,Ahmedabad-Delhi,1018,23,Air,SpiceJetCargo,93656,42145,3081
4420,2024-12-24,Kolkata,Hyderabad,Kolkata-Hyderabad,1638,13,Air,VRLLogistics,85176,38329,3116
4421,2024-09-13,Pune,Delhi,Pune-Delhi,2440,11,Air,SpiceJetCargo,107360,48312,5798
4422,2025-05-12,Mumbai,Delhi,Mumbai-Delhi,972,5,Road,BlueDart,9720,3402,627
4423,2024-12-23,Delhi,Kolkata,Delhi-Kolkata,2177,11,Air,IndigoCargo,95788,43104,3934
4424,2024-05-05,Bangalore,Pune,Bangalore-Pune,1674,24,Road,SpiceJetCargo,80352,28123,2137
4425,2024-06-13,Mumbai,Kolkata,Mumbai-Kolkata,1880,10,Road,DHL,37600,13160,1700
4426,2025-01-04,Pune,Delhi,Pune-Delhi,662,6,Road,DHL,7944,2780,317
4427,2025-03-03,Mumbai,Pune,Mumbai-Pune,1468,21,Road,IndigoCargo,61656,21579,2411
4428,2024-02-23,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2181,27,Air,DHL,235548,105996,6625
4429,2024-02-16,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1514,19,Rail,SpiceJetCargo,43149,10787,1411
4430,2025-01-08,Pune,Mumbai,Pune-Mumbai,2267,13,Rail,VRLLogistics,44206,11051,1960
4431,2024-08-25,Ahmedabad,Chennai,Ahmedabad-Chennai,2497,8,Road,SpiceJetCargo,39952,13983,2524
4432,2024-10-05,Delhi,Kolkata,Delhi-Kolkata,2187,5,Air,IndigoCargo,43740,19683,1713
4433,2024-03-18,Ahmedabad,Chennai,Ahmedabad-Chennai,1748,9,Road,DHL,31464,11012,1588
4434,2025-05-25,Delhi,Kolkata,Delhi-Kolkata,1807,21,Air,DHL,151788,68304,7953
4435,2025-01-12,Delhi,Mumbai,Delhi-Mumbai,2482,17,Rail,IndigoCargo,63291,15822,4023
4436,2024-08-17,Delhi,Mumbai,Delhi-Mumbai,2099,18,Rail,IndigoCargo,56673,14168,4409
4437,2024-12-14,Ahmedabad,Bangalore,Ahmedabad-Bangalore,804,17,Road,IndianRail,27336,9567,1807
4438,2025-06-24,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1920,24,Air,IndianRail,184320,82944,12085
4439,2024-01-26,Bangalore,Mumbai,Bangalore-Mumbai,1111,6,Rail,DHL,9999,2499,477
4440,2024-07-15,Kolkata,Mumbai,Kolkata-Mumbai,1330,23,Rail,VRLLogistics,45885,11471,3597
4441,2024-02-25,Bangalore,Delhi,Bangalore-Delhi,2039,28,Road,IndianRail,114184,39964,5852
4442,2025-05-28,Delhi,Chennai,Delhi-Chennai,2321,23,Road,IndigoCargo,106766,37368,6710
4443,2024-04-08,Mumbai,Kolkata,Mumbai-Kolkata,1738,18,Rail,VRLLogistics,46926,11731,1327
4444,2025-03-07,Mumbai,Chennai,Mumbai-Chennai,403,6,Rail,IndigoCargo,3627,906,103
4445,2025-04-27,Mumbai,Delhi,Mumbai-Delhi,482,28,Rail,DHL,20244,5061,761
4446,2024-09-26,Kolkata,Delhi,Kolkata-Delhi,622,10,Road,DHL,12440,4354,852
4447,2024-05-20,Mumbai,Delhi,Mumbai-Delhi,2063,30,Air,BlueDart,247560,111402,18783
4448,2024-09-19,Pune,Hyderabad,Pune-Hyderabad,1412,27,Road,IndianRail,76248,26686,3770
4449,2025-03-16,Chennai,Pune,Chennai-Pune,2451,9,Rail,IndianRail,33088,8272,2621
4450,2024-08-08,Mumbai,Chennai,Mumbai-Chennai,1543,10,Road,BlueDart,30860,10801,2026
4451,2024-04-27,Chennai,Ahmedabad,Chennai-Ahmedabad,2034,28,Air,IndigoCargo,227808,102513,14345
4452,2024-01-08,Kolkata,Chennai,Kolkata-Chennai,2432,12,Air,DHL,116736,52531,7451
4453,2024-11-09,Ahmedabad,Kolkata,Ahmedabad-Kolkata,656,8,Road,VRLLogistics,10496,3673,689
4454,2024-03-08,Hyderabad,Kolkata,Hyderabad-Kolkata,1485,5,Road,BlueDart,14850,5197,938
4455,2024-01-07,Hyderabad,Pune,Hyderabad-Pune,1742,16,Rail,DHL,41808,10452,1356
4456,2024-12-03,Mumbai,Hyderabad,Mumbai-Hyderabad,1528,11,Road,IndigoCargo,33616,11765,1604
4457,2025-07-06,Pune,Bangalore,Pune-Bangalore,1148,28,Rail,VRLLogistics,48216,12054,1692
4458,2024-01-19,Mumbai,Pune,Mumbai-Pune,1525,26,Air,IndigoCargo,158600,71370,9764
4459,2024-04-14,Delhi,Pune,Delhi-Pune,1148,7,Road,IndianRail,16072,5625,752
4460,2024-07-11,Mumbai,Delhi,Mumbai-Delhi,1336,29,Road,DHL,77488,27120,3627
4461,2024-08-28,Chennai,Kolkata,Chennai-Kolkata,1811,30,Road,SpiceJetCargo,108660,38031,3581
4462,2024-01-16,Ahmedabad,Pune,Ahmedabad-Pune,1177,19,Road,IndigoCargo,44726,15654,2293
4463,2024-03-23,Ahmedabad,Delhi,Ahmedabad-Delhi,924,24,Rail,VRLLogistics,33264,8316,711
4464,2025-03-24,Hyderabad,Mumbai,Hyderabad-Mumbai,1219,27,Road,SpiceJetCargo,65826,23039,3281
4465,2025-02-19,Ahmedabad,Mumbai,Ahmedabad-Mumbai,2470,28,Rail,IndigoCargo,103740,25935,3496
4466,2025-06-23,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1531,19,Air,IndigoCargo,116356,52360,4900
4467,2025-06-20,Hyderabad,Mumbai,Hyderabad-Mumbai,357,20,Air,VRLLogistics,28560,12852,594
4468,2025-03-18,Kolkata,Bangalore,Kolkata-Bangalore,627,28,Rail,BlueDart,26334,6583,1170
4469,2024-09-01,Delhi,Ahmedabad,Delhi-Ahmedabad,1292,28,Road,BlueDart,72352,25323,3850
4470,2025-04-06,Delhi,Mumbai,Delhi-Mumbai,2323,18,Road,IndigoCargo,83628,29269,3704
4471,2025-01-17,Chennai,Mumbai,Chennai-Mumbai,608,12,Air,IndigoCargo,29184,13132,840
4472,2025-06-21,Mumbai,Pune,Mumbai-Pune,833,11,Road,IndianRail,18326,6414,1015
4473,2024-03-15,Chennai,Bangalore,Chennai-Bangalore,521,18,Rail,IndianRail,14067,3516,292
4474,2025-04-13,Mumbai,Kolkata,Mumbai-Kolkata,812,17,Air,SpiceJetCargo,55216,24847,2714
4475,2024-03-15,Hyderabad,Kolkata,Hyderabad-Kolkata,2417,20,Road,SpiceJetCargo,96680,33838,7078
4476,2025-06-07,Kolkata,Chennai,Kolkata-Chennai,663,29,Air,SpiceJetCargo,76908,34608,2292
4477,2024-01-19,Ahmedabad,Delhi,Ahmedabad-Delhi,565,26,Road,IndigoCargo,29380,10283,1210
4478,2024-03-28,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1403,20,Road,DHL,56120,19642,4299
4479,2025-02-27,Ahmedabad,Chennai,Ahmedabad-Chennai,2317,7,Rail,VRLLogistics,24328,6082,875
4480,2024-01-07,Delhi,Chennai,Delhi-Chennai,1192,30,Road,BlueDart,71520,25032,2345
4481,2025-01-23,Delhi,Bangalore,Delhi-Bangalore,559,12,Road,BlueDart,13416,4695,899
4482,2024-10-13,Ahmedabad,Chennai,Ahmedabad-Chennai,2191,6,Road,BlueDart,26292,9202,1773
4483,2025-04-29,Ahmedabad,Delhi,Ahmedabad-Delhi,1163,13,Rail,IndigoCargo,22678,5669,1645
4484,2024-09-02,Delhi,Chennai,Delhi-Chennai,779,22,Road,SpiceJetCargo,34276,11996,2675
4485,2025-02-09,Delhi,Chennai,Delhi-Chennai,1524,13,Air,IndigoCargo,79248,35661,3881
4486,2024-10-15,Kolkata,Chennai,Kolkata-Chennai,2442,28,Rail,IndianRail,102564,25641,6771
4487,2025-06-14,Mumbai,Kolkata,Mumbai-Kolkata,1645,11,Air,DHL,72380,32571,2600
4488,2024-04-24,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1116,23,Rail,SpiceJetCargo,38502,9625,2544
4489,2025-07-08,Kolkata,Delhi,Kolkata-Delhi,677,25,Rail,DHL,25387,6346,1456
4490,2024-06-22,Kolkata,Chennai,Kolkata-Chennai,621,13,Road,DHL,16146,5651,455
4491,2025-06-06,Kolkata,Hyderabad,Kolkata-Hyderabad,806,5,Road,IndianRail,8060,2821,244
4492,2025-03-22,Bangalore,Mumbai,Bangalore-Mumbai,1374,17,Air,VRLLogistics,93432,42044,4176
4493,2024-07-26,Bangalore,Pune,Bangalore-Pune,1458,19,Road,VRLLogistics,55404,19391,1904
4494,2024-11-03,Pune,Bangalore,Pune-Bangalore,704,15,Rail,SpiceJetCargo,15840,3960,1170
4495,2025-01-01,Mumbai,Pune,Mumbai-Pune,342,8,Rail,IndianRail,4104,1026,259
4496,2025-03-24,Kolkata,Delhi,Kolkata-Delhi,1477,24,Road,DHL,70896,24813,2675
4497,2024-01-19,Pune,Bangalore,Pune-Bangalore,2277,10,Air,IndigoCargo,91080,40986,4873
4498,2024-06-11,Hyderabad,Mumbai,Hyderabad-Mumbai,2041,29,Road,BlueDart,118378,41432,3367
4499,2025-05-15,Chennai,Pune,Chennai-Pune,1029,24,Road,SpiceJetCargo,49392,17287,1133
4500,2024-10-20,Kolkata,Delhi,Kolkata-Delhi,2107,24,Air,SpiceJetCargo,202272,91022,8166
4501,2024-11-16,Bangalore,Delhi,Bangalore-Delhi,1697,12,Road,BlueDart,40728,14254,2392
4502,2025-02-24,Mumbai,Delhi,Mumbai-Delhi,1824,20,Rail,IndianRail,54720,13680,1973
4503,2025-01-07,Ahmedabad,Chennai,Ahmedabad-Chennai,1488,21,Road,IndigoCargo,62496,21873,4243
4504,2024-10-21,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1331,19,Road,DHL,50578,17702,3521
4505,2024-11-13,Kolkata,Pune,Kolkata-Pune,1760,29,Air,IndigoCargo,204160,91872,11731
4506,2024-01-20,Delhi,Ahmedabad,Delhi-Ahmedabad,1728,14,Rail,SpiceJetCargo,36288,9072,2786
4507,2025-01-23,Mumbai,Delhi,Mumbai-Delhi,480,19,Road,BlueDart,18240,6384,984
4508,2024-03-26,Hyderabad,Pune,Hyderabad-Pune,2380,18,Air,BlueDart,171360,77112,7839
4509,2025-05-22,Hyderabad,Kolkata,Hyderabad-Kolkata,1301,21,Road,DHL,54642,19124,1733
4510,2024-08-01,Kolkata,Bangalore,Kolkata-Bangalore,1142,30,Air,DHL,137040,61668,8599
4511,2024-11-05,Delhi,Pune,Delhi-Pune,874,24,Rail,SpiceJetCargo,31464,7866,1270
4512,2024-06-08,Ahmedabad,Kolkata,Ahmedabad-Kolkata,308,27,Road,BlueDart,16632,5821,1246
4513,2024-05-05,Pune,Chennai,Pune-Chennai,1782,28,Rail,IndigoCargo,74844,18711,1629
4514,2025-05-05,Bangalore,Ahmedabad,Bangalore-Ahmedabad,459,29,Rail,DHL,19966,4991,597
4515,2025-01-09,Ahmedabad,Pune,Ahmedabad-Pune,2492,6,Air,SpiceJetCargo,59808,26913,2982
4516,2024-06-28,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1219,23,Road,IndigoCargo,56074,19625,4378
4517,2024-04-19,Delhi,Pune,Delhi-Pune,2437,24,Air,IndigoCargo,233952,105278,16330
4518,2025-04-28,Kolkata,Pune,Kolkata-Pune,1839,9,Rail,IndianRail,24826,6206,1090
4519,2024-05-01,Mumbai,Hyderabad,Mumbai-Hyderabad,1513,30,Rail,IndigoCargo,68085,17021,4497
4520,2024-06-20,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1662,5,Air,DHL,33240,14958,2382
4521,2024-04-25,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1339,8,Rail,SpiceJetCargo,16068,4017,719
4522,2024-02-15,Ahmedabad,Pune,Ahmedabad-Pune,815,22,Rail,IndianRail,26895,6723,1090
4523,2024-09-11,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1859,22,Air,BlueDart,163592,73616,10119
4524,2025-02-10,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2461,10,Air,IndigoCargo,98440,44298,3564
4525,2024-05-05,Hyderabad,Chennai,Hyderabad-Chennai,2493,23,Road,IndigoCargo,114678,40137,7864
4526,2025-06-18,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2480,13,Road,SpiceJetCargo,64480,22568,4341
4527,2024-05-24,Mumbai,Pune,Mumbai-Pune,1904,21,Air,IndigoCargo,159936,71971,10743
4528,2025-01-13,Pune,Delhi,Pune-Delhi,1368,17,Road,SpiceJetCargo,46512,16279,1754
4529,2025-06-13,Chennai,Pune,Chennai-Pune,1986,18,Road,IndianRail,71496,25023,3553
4530,2025-03-29,Bangalore,Hyderabad,Bangalore-Hyderabad,323,20,Air,BlueDart,25840,11628,1096
4531,2024-11-04,Delhi,Mumbai,Delhi-Mumbai,639,29,Air,DHL,74124,33355,4942
4532,2024-04-20,Bangalore,Kolkata,Bangalore-Kolkata,888,23,Road,DHL,40848,14296,851
4533,2024-08-26,Ahmedabad,Pune,Ahmedabad-Pune,591,20,Air,BlueDart,47280,21276,3401
4534,2024-06-27,Bangalore,Hyderabad,Bangalore-Hyderabad,1211,19,Rail,BlueDart,34513,8628,950
4535,2024-11-20,Bangalore,Pune,Bangalore-Pune,2483,17,Road,IndigoCargo,84422,29547,3720
4536,2024-05-22,Delhi,Hyderabad,Delhi-Hyderabad,381,17,Road,BlueDart,12954,4533,422
4537,2024-11-03,Chennai,Mumbai,Chennai-Mumbai,1319,26,Road,IndigoCargo,68588,24005,2788
4538,2024-12-28,Chennai,Bangalore,Chennai-Bangalore,1257,25,Road,IndianRail,62850,21997,1977
4539,2024-11-05,Mumbai,Hyderabad,Mumbai-Hyderabad,1876,14,Road,IndigoCargo,52528,18384,2122
4540,2024-07-13,Bangalore,Delhi,Bangalore-Delhi,1145,8,Rail,BlueDart,13740,3435,767
4541,2024-12-08,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1736,8,Road,IndigoCargo,27776,9721,1916
4542,2024-01-09,Kolkata,Hyderabad,Kolkata-Hyderabad,1467,14,Air,VRLLogistics,82152,36968,2877
4543,2024-05-31,Bangalore,Hyderabad,Bangalore-Hyderabad,2445,30,Rail,IndianRail,110025,27506,4044
4544,2024-09-23,Chennai,Pune,Chennai-Pune,2190,15,Air,BlueDart,131400,59130,7409
4545,2025-06-13,Delhi,Hyderabad,Delhi-Hyderabad,409,26,Road,IndianRail,21268,7443,927
4546,2025-01-06,Bangalore,Ahmedabad,Bangalore-Ahmedabad,796,27,Rail,SpiceJetCargo,32238,8059,832
4547,2024-12-02,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2129,19,Rail,DHL,60676,15169,1308
4548,2024-11-18,Mumbai,Bangalore,Mumbai-Bangalore,1457,12,Road,BlueDart,34968,12238,1037
4549,2024-06-25,Ahmedabad,Chennai,Ahmedabad-Chennai,1957,24,Air,DHL,187872,84542,10044
4550,2024-05-27,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,424,6,Road,IndigoCargo,5088,1780,133
4551,2024-03-15,Mumbai,Pune,Mumbai-Pune,954,9,Rail,SpiceJetCargo,12879,3219,739
4552,2024-11-18,Hyderabad,Mumbai,Hyderabad-Mumbai,1303,23,Road,DHL,59938,20978,2635
4553,2025-02-05,Delhi,Kolkata,Delhi-Kolkata,1930,10,Rail,IndianRail,28950,7237,1409
4554,2024-09-22,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1970,7,Air,IndianRail,55160,24822,2070
4555,2024-07-20,Ahmedabad,Pune,Ahmedabad-Pune,458,19,Road,VRLLogistics,17404,6091,471
4556,2025-05-14,Bangalore,Pune,Bangalore-Pune,1547,11,Air,BlueDart,68068,30630,2202
4557,2025-04-17,Bangalore,Mumbai,Bangalore-Mumbai,938,15,Road,BlueDart,28140,9849,841
4558,2025-06-20,Delhi,Hyderabad,Delhi-Hyderabad,682,30,Air,IndianRail,81840,36828,4419
4559,2025-03-03,Kolkata,Delhi,Kolkata-Delhi,762,20,Road,BlueDart,30480,10668,1163
4560,2025-02-07,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1766,11,Road,IndianRail,38852,13598,1816
4561,2024-08-19,Delhi,Ahmedabad,Delhi-Ahmedabad,380,22,Road,SpiceJetCargo,16720,5852,450
4562,2025-04-12,Delhi,Kolkata,Delhi-Kolkata,738,14,Road,IndigoCargo,20664,7232,900
4563,2024-08-11,Ahmedabad,Kolkata,Ahmedabad-Kolkata,898,13,Air,IndianRail,46696,21013,3295
4564,2025-06-25,Pune,Hyderabad,Pune-Hyderabad,1518,30,Road,SpiceJetCargo,91080,31877,4538
4565,2025-07-01,Pune,Bangalore,Pune-Bangalore,647,13,Rail,SpiceJetCargo,12616,3154,322
4566,2024-08-23,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1336,23,Road,IndianRail,61456,21509,2615
4567,2024-03-06,Delhi,Ahmedabad,Delhi-Ahmedabad,2374,18,Rail,IndianRail,64098,16024,4870
4568,2024-11-24,Kolkata,Chennai,Kolkata-Chennai,453,29,Road,IndianRail,26274,9195,1373
4569,2025-06-15,Chennai,Pune,Chennai-Pune,350,26,Road,BlueDart,18200,6370,519
4570,2025-02-19,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1452,30,Rail,IndianRail,65340,16335,4609
4571,2024-08-05,Pune,Ahmedabad,Pune-Ahmedabad,998,28,Air,VRLLogistics,111776,50299,3627
4572,2025-03-07,Chennai,Ahmedabad,Chennai-Ahmedabad,428,15,Rail,BlueDart,9630,2407,216
4573,2024-09-05,Chennai,Hyderabad,Chennai-Hyderabad,2051,9,Road,SpiceJetCargo,36918,12921,2675
4574,2024-07-29,Bangalore,Mumbai,Bangalore-Mumbai,1338,21,Air,VRLLogistics,112392,50576,3752
4575,2024-11-17,Delhi,Chennai,Delhi-Chennai,1001,28,Air,SpiceJetCargo,112112,50450,7310
4576,2024-01-31,Delhi,Kolkata,Delhi-Kolkata,2245,23,Rail,BlueDart,77452,19363,3772
4577,2025-06-02,Kolkata,Mumbai,Kolkata-Mumbai,603,20,Rail,VRLLogistics,18090,4522,491
4578,2024-08-02,Kolkata,Ahmedabad,Kolkata-Ahmedabad,1631,18,Rail,BlueDart,44037,11009,1690
4579,2024-01-24,Delhi,Kolkata,Delhi-Kolkata,1095,13,Air,IndianRail,56940,25623,3839
4580,2024-06-23,Ahmedabad,Delhi,Ahmedabad-Delhi,1008,20,Rail,IndianRail,30240,7560,750
4581,2025-07-26,Pune,Hyderabad,Pune-Hyderabad,1563,8,Air,BlueDart,50016,22507,1966
4582,2024-12-02,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1226,14,Rail,VRLLogistics,25746,6436,1646
4583,2024-07-18,Chennai,Kolkata,Chennai-Kolkata,2032,5,Road,SpiceJetCargo,20320,7112,1515
4584,2025-04-23,Bangalore,Hyderabad,Bangalore-Hyderabad,911,6,Road,DHL,10932,3826,662
4585,2024-12-03,Bangalore,Delhi,Bangalore-Delhi,1223,5,Rail,IndianRail,9172,2293,501
4586,2024-11-29,Mumbai,Hyderabad,Mumbai-Hyderabad,1626,27,Road,SpiceJetCargo,87804,30731,4542
4587,2024-08-17,Bangalore,Ahmedabad,Bangalore-Ahmedabad,471,24,Air,VRLLogistics,45216,20347,1122
4588,2025-04-14,Bangalore,Mumbai,Bangalore-Mumbai,602,19,Air,IndigoCargo,45752,20588,3053
4589,2025-06-26,Kolkata,Pune,Kolkata-Pune,948,29,Road,VRLLogistics,54984,19244,2373
4590,2024-05-13,Delhi,Ahmedabad,Delhi-Ahmedabad,452,6,Air,IndianRail,10848,4881,466
4591,2024-04-12,Pune,Bangalore,Pune-Bangalore,1267,21,Rail,IndigoCargo,39910,9977,2998
4592,2025-07-07,Kolkata,Bangalore,Kolkata-Bangalore,1750,22,Road,VRLLogistics,77000,26950,5322
4593,2025-05-15,Hyderabad,Delhi,Hyderabad-Delhi,2105,6,Rail,IndianRail,18945,4736,1329
4594,2024-07-02,Mumbai,Chennai,Mumbai-Chennai,566,8,Road,IndianRail,9056,3169,601
4595,2024-09-08,Bangalore,Delhi,Bangalore-Delhi,948,5,Air,DHL,18960,8532,706
4596,2024-05-27,Chennai,Mumbai,Chennai-Mumbai,540,25,Road,IndianRail,27000,9450,1220
4597,2024-10-20,Pune,Ahmedabad,Pune-Ahmedabad,1395,5,Road,SpiceJetCargo,13950,4882,664
4598,2024-11-23,Hyderabad,Bangalore,Hyderabad-Bangalore,944,25,Rail,IndianRail,35400,8850,1155
4599,2024-09-03,Pune,Mumbai,Pune-Mumbai,1383,11,Road,SpiceJetCargo,30426,10649,1119
4600,2025-04-23,Kolkata,Ahmedabad,Kolkata-Ahmedabad,2076,9,Air,SpiceJetCargo,74736,33631,4774
4601,2025-05-07,Kolkata,Mumbai,Kolkata-Mumbai,2461,19,Rail,IndianRail,70138,17534,4966
4602,2024-06-02,Hyderabad,Chennai,Hyderabad-Chennai,342,5,Rail,IndigoCargo,2565,641,112
4603,2024-12-05,Pune,Hyderabad,Pune-Hyderabad,465,22,Road,BlueDart,20460,7161,487
4604,2024-07-22,Ahmedabad,Delhi,Ahmedabad-Delhi,2057,11,Air,IndigoCargo,90508,40728,5904
4605,2024-10-03,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1706,14,Rail,IndianRail,35826,8956,1211
4606,2025-03-25,Hyderabad,Pune,Hyderabad-Pune,2445,9,Air,DHL,88020,39609,4814
4607,2024-06-25,Delhi,Pune,Delhi-Pune,1387,29,Road,VRLLogistics,80446,28156,5760
4608,2024-10-18,Pune,Kolkata,Pune-Kolkata,1829,25,Air,VRLLogistics,182900,82305,5257
4609,2024-02-27,Mumbai,Pune,Mumbai-Pune,1942,19,Road,IndigoCargo,73796,25828,2612
4610,2024-09-06,Ahmedabad,Mumbai,Ahmedabad-Mumbai,376,14,Air,DHL,21056,9475,1507
4611,2025-07-17,Delhi,Kolkata,Delhi-Kolkata,1687,9,Air,BlueDart,60732,27329,4384
4612,2025-04-14,Pune,Kolkata,Pune-Kolkata,1351,13,Rail,IndigoCargo,26344,6586,879
4613,2024-07-09,Hyderabad,Kolkata,Hyderabad-Kolkata,1757,14,Rail,IndigoCargo,36897,9224,2113
4614,2025-02-26,Delhi,Pune,Delhi-Pune,2090,8,Road,DHL,33440,11704,2631
4615,2024-10-08,Pune,Delhi,Pune-Delhi,1379,9,Rail,IndianRail,18616,4654,839
4616,2024-06-11,Ahmedabad,Delhi,Ahmedabad-Delhi,1323,18,Air,VRLLogistics,95256,42865,3060
4617,2024-12-05,Pune,Chennai,Pune-Chennai,2068,13,Rail,DHL,40326,10081,2054
4618,2025-03-29,Delhi,Mumbai,Delhi-Mumbai,510,17,Air,DHL,34680,15606,990
4619,2025-05-28,Hyderabad,Delhi,Hyderabad-Delhi,1070,12,Rail,IndigoCargo,19260,4815,526
4620,2025-07-24,Kolkata,Bangalore,Kolkata-Bangalore,2360,12,Air,IndigoCargo,113280,50976,3994
4621,2024-06-01,Pune,Delhi,Pune-Delhi,1973,25,Rail,IndianRail,73987,18496,3585
4622,2024-08-23,Pune,Delhi,Pune-Delhi,2182,12,Road,IndianRail,52368,18328,2607
4623,2024-04-16,Mumbai,Bangalore,Mumbai-Bangalore,830,23,Road,DHL,38180,13363,2459
4624,2024-12-24,Delhi,Chennai,Delhi-Chennai,2078,28,Road,DHL,116368,40728,7147
4625,2024-07-05,Chennai,Kolkata,Chennai-Kolkata,1048,27,Air,IndigoCargo,113184,50932,7255
4626,2025-07-22,Chennai,Pune,Chennai-Pune,1065,25,Rail,DHL,39937,9984,978
4627,2025-05-22,Ahmedabad,Pune,Ahmedabad-Pune,1491,14,Air,BlueDart,83496,37573,1740
4628,2024-07-29,Kolkata,Bangalore,Kolkata-Bangalore,935,23,Road,DHL,43010,15053,2368
4629,2024-07-28,Delhi,Mumbai,Delhi-Mumbai,740,9,Rail,BlueDart,9990,2497,308
4630,2024-12-17,Chennai,Hyderabad,Chennai-Hyderabad,2249,9,Rail,IndigoCargo,30361,7590,891
4631,2024-11-26,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1500,25,Road,VRLLogistics,75000,26250,4646
4632,2024-10-12,Delhi,Bangalore,Delhi-Bangalore,1360,29,Rail,VRLLogistics,59160,14790,2909
4633,2025-04-15,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,749,14,Road,IndianRail,20972,7340,1547
4634,2025-01-24,Bangalore,Pune,Bangalore-Pune,925,15,Air,VRLLogistics,55500,24975,4190
4635,2024-04-24,Kolkata,Bangalore,Kolkata-Bangalore,2325,26,Road,VRLLogistics,120900,42315,6911
4636,2025-03-20,Chennai,Bangalore,Chennai-Bangalore,697,15,Rail,BlueDart,15682,3920,500
4637,2024-10-12,Delhi,Hyderabad,Delhi-Hyderabad,1271,30,Road,BlueDart,76260,26691,5642
4638,2024-11-05,Chennai,Bangalore,Chennai-Bangalore,2099,18,Air,IndianRail,151128,68007,11922
