ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice,New_Fuel_Cost,Scenario1_TotalCost,Scenario3_TotalCost,Scenario4_TotalCost,Ton_Km,CPTK_Original,CPTK_Scenario1,CPTK_Scenario3,CPTK_Scenario4
1029,2025-05-11,Chennai,Mumbai,Chennai-Mumbai,2008,30,Rail,IndianRail,90360,22590,6394,119344,1.9811420982735723,18.928475666979487,141.31,24849.000000000004,121603.0,121603.0,41700.8,60240,1.9811420982735723,2.018642098273572,2.018642098273572,0.6922443559096946
3782,2025-05-11,Delhi,Hyderabad,Delhi-Hyderabad,300,9,Air,IndianRail,10800,4860,441,16101,5.963333333333333,30.184460592509783,141.31,5346.0,16587.0,16089.39,10537.627,2700,5.963333333333333,6.1433333333333335,5.959033333333333,3.902824814814815
398,2025-05-11,Ahmedabad,Pune,Ahmedabad-Pune,1672,18,Road,IndianRail,60192,21067,1936,83195,2.7643208399787347,25.32243524250256,141.31,23173.7,85301.7,85301.7,31449.579999999998,30096,2.7643208399787347,2.8343201754385965,2.8343201754385965,1.0449754120148855
1260,2025-05-11,Mumbai,Bangalore,Mumbai-Bangalore,1662,19,Road,BlueDart,63156,22104,4052,89312,2.8282981822788016,24.74919383733429,141.31,24314.4,91522.4,91522.4,32616.909999999996,31578,2.8282981822788016,2.8982962822218,2.8982962822218,1.0328998036607764
53,2025-05-12,Hyderabad,Chennai,Hyderabad-Chennai,2345,6,Rail,IndianRail,21105,5276,457,26838,1.907462686567164,19.65869289812952,143.21,5803.6,27365.6,27365.6,14382.349999999999,14070,1.9074626865671642,1.944960909737029,1.944960909737029,1.0221997157071783
2429,2025-05-12,Bangalore,Hyderabad,Bangalore-Hyderabad,672,25,Rail,VRLLogistics,25200,6300,1243,32743,1.9489880952380951,19.240753748892896,143.21,6930.000000000001,33373.0,33373.0,15694.989999999998,16800,1.9489880952380951,1.9864880952380952,1.9864880952380952,0.9342255952380951
4979,2025-05-12,Kolkata,Bangalore,Kolkata-Bangalore,715,26,Air,SpiceJetCargo,74360,33462,3672,111494,5.997525551371705,30.012377347659964,143.21,36808.200000000004,114840.20000000001,111394.994,40980.5982,18590,5.997525551371705,6.177525551371706,5.992199784830555,2.204443152232383
2435,2025-05-12,Bangalore,Chennai,Bangalore-Chennai,1314,30,Road,BlueDart,78840,27594,3833,110267,2.797234906139016,25.02471274270634,143.21,30353.4,113026.4,113026.4,45793.079999999994,39420,2.797234906139016,2.8672349061390157,2.8672349061390157,1.1616712328767123
2783,2025-05-12,Delhi,Mumbai,Delhi-Mumbai,1988,18,Road,IndigoCargo,71568,25048,1458,98074,2.74072211044042,25.53989844403205,143.21,27552.800000000003,100578.8,100578.8,35380.03,35784,2.7407221104404202,2.810719874804382,2.810719874804382,0.9887108763693271
4422,2025-05-12,Mumbai,Delhi,Mumbai-Delhi,972,5,Road,BlueDart,9720,3402,627,13749,2.829012345679012,24.743617717652192,143.21,3742.2000000000003,14089.2,14089.2,11146.189999999999,4860,2.829012345679012,2.8990123456790124,2.8990123456790124,2.2934547325102876
416,2025-05-12,Kolkata,Chennai,Kolkata-Chennai,1061,28,Rail,SpiceJetCargo,44562,11140,2734,58436,1.9670122525918945,19.06359093709357,143.21,12254.000000000002,59550.0,59550.0,24491.34,29708,1.9670122525918945,2.0045105695435574,2.0045105695435574,0.8244021812306449
1578,2025-05-12,Pune,Mumbai,Pune-Mumbai,1441,25,Rail,DHL,54037,13509,3261,70807,1.9654961832061069,19.078622170124422,143.21,14859.900000000001,72157.9,72157.9,27663.87,36025,1.9654961832061069,2.002995142262318,2.002995142262318,0.7679075641915336
998,2025-05-13,Pune,Bangalore,Pune-Bangalore,896,18,Rail,VRLLogistics,24192,6048,1161,31401,1.9469866071428568,19.260533104041272,143.21,6652.8,32005.8,32005.8,17072.769999999997,16128,1.9469866071428572,1.984486607142857,1.984486607142857,1.0585794890873015
3005,2025-05-13,Pune,Ahmedabad,Pune-Ahmedabad,2074,7,Air,SpiceJetCargo,58072,26132,2265,86469,5.955985672957707,30.221235356023545,143.21,28745.2,89082.2,86409.734,31671.530199999994,14518,5.955985672957707,6.135982917757267,5.951903430224549,2.1815353492216554
740,2025-05-13,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1912,9,Air,DHL,68832,30974,5297,105103,6.10779869827987,29.470138816208863,143.21,34071.4,108200.4,104954.38799999999,41187.19639999999,17208,6.10779869827987,6.287796373779637,6.099162482566248,2.3934911901441187
1228,2025-05-13,Delhi,Bangalore,Delhi-Bangalore,561,25,Air,IndigoCargo,56100,25245,3933,85278,6.080427807486631,29.603180187152606,143.21,27769.500000000004,87802.5,85168.425,31454.8175,14025,6.080427807486631,6.260427807486631,6.0726149732620325,2.2427677361853835
4215,2025-05-13,Pune,Delhi,Pune-Delhi,712,21,Air,SpiceJetCargo,59808,26913,4665,91386,6.111958266452649,29.44980631606592,143.21,29604.300000000003,94077.3,91254.981,33176.0643,14952,6.111958266452649,6.291954253611557,6.1031956260032105,2.218837901284109
2946,2025-05-13,Delhi,Ahmedabad,Delhi-Ahmedabad,2460,7,Road,IndigoCargo,34440,12054,1943,48437,2.812833914053426,24.885934306418648,143.21,13259.400000000001,49642.4,49642.4,20771.949999999997,17220,2.812833914053426,2.8828339140534265,2.8828339140534265,1.2062688734030196
3723,2025-05-14,Ahmedabad,Chennai,Ahmedabad-Chennai,1640,24,Air,IndigoCargo,157440,70848,4173,232461,5.906021341463415,30.477370397615083,143.21,77932.8,239545.8,232359.42599999998,74954.88779999998,39360,5.906021341463415,6.086021341463415,5.903440701219512,1.9043416615853654
4556,2025-05-14,Bangalore,Pune,Bangalore-Pune,1547,11,Air,BlueDart,68068,30630,2202,100900,5.929364752894164,30.35678889990089,143.21,33693.0,103963.0,100844.11,39650.243,17017,5.929364752894164,6.109361227008286,5.926080390198037,2.3300371980960217
1520,2025-05-14,Kolkata,Chennai,Kolkata-Chennai,873,19,Rail,BlueDart,24880,6220,1554,32654,1.9686501477060347,19.04820236418203,143.21,6842.000000000001,33276.0,33276.0,16609.14,16587,1.9686501477060347,2.0061493941038164,2.0061493941038164,1.001334780249593
2250,2025-05-14,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1797,6,Rail,DHL,16173,4043,591,20807,1.9297903913930623,19.43096073436824,143.21,4447.3,21211.3,21211.3,16064.269999999999,10782,1.9297903913930625,1.9672880727137823,1.9672880727137823,1.4899156000741975
4968,2025-05-14,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1644,15,Rail,IndigoCargo,36990,9247,2691,48928,1.984103811841038,18.89919882275997,143.21,10171.7,49852.7,49852.7,21777.799999999996,24660,1.9841038118410381,2.021601784266018,2.021601784266018,0.8831224655312245
3294,2025-05-14,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1206,15,Air,IndianRail,72360,32562,1728,106650,5.895522388059701,30.53164556962025,143.21,35818.200000000004,109906.20000000001,106609.01400000001,38682.614199999996,18090,5.895522388059701,6.075522388059702,5.893256716417911,2.138342410171365
3744,2025-05-14,Delhi,Mumbai,Delhi-Mumbai,524,20,Road,SpiceJetCargo,20960,7335,1164,29459,2.810973282442748,24.8990121864286,143.21,8068.500000000001,30192.5,30192.5,14264.14,10480,2.810973282442748,2.8809637404580153,2.8809637404580153,1.3610820610687022
516,2025-05-15,Pune,Hyderabad,Pune-Hyderabad,1055,21,Rail,IndianRail,33232,8308,733,42273,1.9080568720379147,19.65320653845244,143.21,9138.800000000001,43103.8,43103.8,20996.61,22155,1.9080568720379147,1.9455563078311895,1.9455563078311895,0.9477142857142857
2084,2025-05-15,Ahmedabad,Chennai,Ahmedabad-Chennai,1052,8,Road,SpiceJetCargo,16832,5891,831,23554,2.7987167300380227,25.01061390846565,143.21,6480.1,24143.1,24143.1,12489.989999999998,8416,2.7987167300380227,2.8687143536121673,2.8687143536121673,1.4840767585551329
968,2025-05-15,Chennai,Bangalore,Chennai-Bangalore,1728,23,Rail,BlueDart,59616,14904,1319,75839,1.9081873993558776,19.65215786073129,143.21,16394.4,77329.4,77329.4,28698.299999999996,39744,1.9081873993558776,1.9456873993558774,1.9456873993558774,0.722078804347826
4593,2025-05-15,Hyderabad,Delhi,Hyderabad-Delhi,2105,6,Rail,IndianRail,18945,4736,1329,25010,1.9802058590657168,18.93642542982807,143.21,5209.6,25483.6,25483.6,18581.32,12630,1.9802058590657166,2.017703879651623,2.017703879651623,1.4712050673000792
4812,2025-05-15,Kolkata,Chennai,Kolkata-Chennai,997,10,Rail,IndianRail,14955,3738,791,19484,1.9542627883650956,19.184972284951755,143.21,4111.8,19857.8,19857.8,12583.68,9970,1.9542627883650954,1.991755265797392,1.991755265797392,1.2621544633901705
4499,2025-05-15,Chennai,Pune,Chennai-Pune,1029,24,Road,SpiceJetCargo,49392,17287,1133,67812,2.745869776482021,25.49253819383,143.21,19015.7,69540.7,69540.7,26446.11,24696,2.7458697764820212,2.8158689666342727,2.8158689666342727,1.0708661321671527
2829,2025-05-15,Ahmedabad,Delhi,Ahmedabad-Delhi,366,26,Rail,IndianRail,14274,3568,320,18162,1.9085750315258512,19.64541350071578,143.21,3924.8,18518.8,18518.8,13537.32,9516,1.9085750315258512,1.946069777217318,1.946069777217318,1.4225851197982344
3074,2025-05-15,Pune,Bangalore,Pune-Bangalore,780,8,Rail,DHL,9360,2340,343,12043,1.9299679487179489,19.4303744914058,143.21,2574.0,12277.0,12277.0,11154.13,6240,1.9299679487179486,1.9674679487179487,1.9674679487179487,1.7875208333333332
4131,2025-05-15,Delhi,Pune,Delhi-Pune,513,12,Road,DHL,12312,4309,459,17080,2.774528914879792,25.22833723653396,143.21,4739.900000000001,17510.9,17510.9,11629.990000000002,6156,2.774528914879792,2.8445256660168945,2.8445256660168945,1.8892121507472388
4084,2025-05-16,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1714,28,Air,BlueDart,191968,86385,7335,285688,5.952825470911819,30.23753185293047,143.21,95023.50000000001,294326.5,285496.705,91312.9915,47992,5.952825470911819,6.1328242207034505,5.948839494082347,1.9026711014335724
2416,2025-05-16,Mumbai,Hyderabad,Mumbai-Hyderabad,653,21,Air,IndigoCargo,54852,24683,2166,81701,5.95792313862758,30.21138052165824,143.21,27151.300000000003,84169.3,81644.221,29738.8563,13713,5.95792313862758,6.13792022168745,5.953782615036827,2.1686615838984906
2655,2025-05-16,Bangalore,Mumbai,Bangalore-Mumbai,331,26,Air,IndianRail,34424,15490,1505,51419,5.974785033697421,30.12505105116785,143.21,17039.0,52968.0,51378.96,22333.748,8606,5.974785033697421,6.1547757378573085,5.97013246572159,2.5951368812456423
1171,2025-05-16,Delhi,Mumbai,Delhi-Mumbai,403,27,Road,DHL,21762,7616,1335,30713,2.8226265968201454,24.79731709699476,143.21,8377.6,31474.6,31474.6,14648.77,10881,2.8226265968201454,2.8926201635879054,2.8926201635879054,1.3462705633673375
1065,2025-05-16,Pune,Hyderabad,Pune-Hyderabad,1907,7,Rail,IndianRail,20023,5005,1588,26616,1.9938572177691212,18.804478509167417,143.21,5505.5,27116.5,27116.5,16200.419999999998,13349,1.9938572177691214,2.031350662971009,2.031350662971009,1.213605513521612
553,2025-05-16,Hyderabad,Delhi,Hyderabad-Delhi,1076,23,Rail,SpiceJetCargo,37122,9280,2234,48636,1.9652497171488603,19.080516489842918,143.21,10208.0,49564.0,49564.0,25805.44,24748,1.9652497171488605,2.0027476967835787,2.0027476967835787,1.0427283012768709
1084,2025-05-16,Pune,Mumbai,Pune-Mumbai,1741,24,Air,IndigoCargo,167136,75211,11814,254161,6.082735018188781,29.59187286798525,143.21,82732.1,261682.1,253831.637,82165.9911,41784,6.082735018188781,6.262734539536665,6.074852503350565,1.9664462736932797
2510,2025-05-16,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1283,30,Rail,IndigoCargo,57735,14433,2577,74745,1.941932969602494,19.3096528195866,143.21,15876.300000000001,76188.3,76188.3,28520.47,38490,1.941932969602494,1.9794310210444273,1.9794310210444273,0.7409838919199793
3789,2025-05-16,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1733,22,Air,SpiceJetCargo,152504,68626,6624,227754,5.973718722131879,30.131633253422557,143.21,75488.6,234616.6,227578.102,77974.31060000001,38126,5.973718722131879,6.15371662382626,5.969105125111473,2.0451741751036043
4109,2025-05-17,Chennai,Kolkata,Chennai-Kolkata,1627,27,Road,IndigoCargo,87858,30750,7022,125630,2.8598420178014523,24.47663774576136,143.21,33825.0,128705.0,128705.0,48049.25,43929,2.8598420178014523,2.9298413348812855,2.9298413348812855,1.0937933938855882
4005,2025-05-17,Ahmedabad,Bangalore,Ahmedabad-Bangalore,609,25,Air,VRLLogistics,60900,27405,1425,89730,5.8935960591133005,30.541624874623874,143.21,30145.500000000004,92470.5,89696.385,32151.7055,15225,5.8935960591133005,6.0735960591133,5.891388177339901,2.1117704761904763
635,2025-05-17,Ahmedabad,Kolkata,Ahmedabad-Kolkata,699,13,Road,IndigoCargo,18174,6360,692,25226,2.77605370309233,25.21208277174344,143.21,6996.000000000001,25862.0,25862.0,13422.579999999998,9087,2.77605370309233,2.8460437988334983,2.8460437988334983,1.4771189611532958
4287,2025-05-17,Bangalore,Hyderabad,Bangalore-Hyderabad,792,6,Road,VRLLogistics,9504,3326,622,13452,2.830808080808081,24.72494796312816,143.21,3658.6000000000004,13784.6,13784.6,9818.47,4752,2.830808080808081,2.9007996632996633,2.9007996632996633,2.0661763468013468
28,2025-05-17,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,2248,26,Air,IndianRail,233792,105206,6617,345615,5.913204900082124,30.44022973539921,143.21,115726.6,356135.6,345451.53199999995,109464.98959999999,58448,5.913204900082124,6.093204215713112,5.910408089241718,1.8728611689022718
2044,2025-05-17,Mumbai,Kolkata,Mumbai-Kolkata,2089,13,Air,BlueDart,108628,48882,2244,159754,5.882608535552528,30.598294878375505,143.21,53770.200000000004,164642.2,159702.934,56591.720199999996,27157,5.882608535552528,6.062606326177414,5.880728136392091,2.0838723054829322
2937,2025-05-17,Mumbai,Delhi,Mumbai-Delhi,1224,8,Air,BlueDart,39168,17625,1201,57994,5.922589869281046,30.39107493878677,143.21,19387.5,59756.5,57963.805,24308.5715,9792,5.922589869281046,6.102583741830065,5.9195062295751635,2.4824930044934637
1485,2025-05-17,Kolkata,Bangalore,Kolkata-Bangalore,1548,23,Road,VRLLogistics,71208,24922,2083,98213,2.758482193012021,25.37545946056021,143.21,27414.2,100705.2,100705.2,37773.659999999996,35604,2.758482193012021,2.828479946073475,2.828479946073475,1.0609386585776879
4417,2025-05-18,Delhi,Kolkata,Delhi-Kolkata,2353,24,Air,DHL,225888,101649,8042,335579,5.942396231760872,30.29063201213425,143.21,111813.90000000001,345743.9,335371.58300000004,106036.19490000002,56472,5.942396231760872,6.122395169287435,5.938723314208812,1.8776773427539315
2012,2025-05-18,Ahmedabad,Pune,Ahmedabad-Pune,622,9,Rail,IndianRail,8397,2099,403,10899,1.9469453376205788,19.25864758234701,143.21,2308.9,11108.9,11108.9,9191.74,5598,1.9469453376205788,1.9844408717399071,1.9844408717399071,1.6419685602000713
2126,2025-05-18,Mumbai,Hyderabad,Mumbai-Hyderabad,2016,12,Road,BlueDart,48384,16934,2750,68068,2.8136574074074074,24.878063113357232,143.21,18627.4,69761.4,69761.4,26174.01,24192,2.8136574074074074,2.8836557539682537,2.8836557539682537,1.0819283234126984
297,2025-05-18,Ahmedabad,Delhi,Ahmedabad-Delhi,587,28,Road,BlueDart,32872,11505,1818,46195,2.810598685811633,24.90529278060396,143.21,12655.500000000002,47345.5,47345.5,22185.329999999998,16436,2.810598685811633,2.8805974689705525,2.8805974689705525,1.3498010464833292
913,2025-05-18,Ahmedabad,Chennai,Ahmedabad-Chennai,2259,21,Road,IndianRail,94878,33207,7165,135250,2.8510297434600225,24.55231053604436,143.21,36527.700000000004,138570.7,138570.7,46818.27,47439,2.8510297434600225,2.921029111068952,2.921029111068952,0.9869151963574274
2665,2025-05-18,Kolkata,Chennai,Kolkata-Chennai,1083,24,Road,DHL,51984,18194,1558,71736,2.759926131117267,25.36244005799041,143.21,20013.4,73555.4,73555.4,28692.96,25992,2.759926131117267,2.8299245921822096,2.8299245921822096,1.1039150507848567
855,2025-05-19,Delhi,Kolkata,Delhi-Kolkata,391,10,Rail,SpiceJetCargo,5865,1466,272,7603,1.9445012787723783,19.281862422727876,144.29,1612.6000000000001,7749.6,7749.6,7749.6,3910,1.9445012787723785,1.981994884910486,1.981994884910486,1.981994884910486
2211,2025-05-19,Pune,Mumbai,Pune-Mumbai,579,29,Rail,VRLLogistics,25186,6296,1821,33303,1.9833839556905488,18.90520373539921,144.29,6925.6,33932.6,33932.6,16196.279999999999,16791,1.9833839556905486,2.0208802334584,2.0208802334584,0.9645810255494014
3780,2025-05-19,Chennai,Ahmedabad,Chennai-Ahmedabad,801,28,Road,IndigoCargo,44856,15699,2058,62613,2.791733547351525,25.073067893249007,144.29,17268.9,64182.9,64182.9,25615.84,22428,2.791733547351525,2.861730872124131,2.861730872124131,1.1421366149456038
2308,2025-05-19,Pune,Chennai,Pune-Chennai,1888,20,Rail,VRLLogistics,56640,14160,1327,72127,1.9101430084745763,19.63203793309024,144.29,15576.000000000002,73543.0,73543.0,28408.12,37760,1.9101430084745763,1.9476430084745762,1.9476430084745762,0.7523336864406779
3710,2025-05-19,Delhi,Hyderabad,Delhi-Hyderabad,1291,5,Rail,SpiceJetCargo,9682,2420,719,12821,1.9862122385747485,18.87528273925591,144.29,2662.0,13063.0,13063.0,9629.71,6455,1.9862122385747483,2.023702556158017,2.023702556158017,1.4918218435321455
3438,2025-05-19,Mumbai,Delhi,Mumbai-Delhi,592,18,Rail,IndigoCargo,15984,3996,1056,21036,1.9740990990990992,18.996006845407877,144.29,4395.6,21435.6,21435.6,13350.109999999999,10656,1.9740990990990992,2.011599099099099,2.011599099099099,1.252825638138138
1423,2025-05-19,Delhi,Mumbai,Delhi-Mumbai,1111,9,Rail,IndianRail,14998,3749,550,19297,1.9298929892989296,19.427890345649583,144.29,4123.900000000001,19671.9,19671.9,11107.960000000001,9999,1.9298929892989298,1.9673867386738675,1.9673867386738675,1.110907090709071
1328,2025-05-20,Chennai,Bangalore,Chennai-Bangalore,1918,7,Road,DHL,26852,9398,710,36960,2.7528675703858188,25.42748917748917,144.29,10337.800000000001,37899.8,37899.8,16869.42,13426,2.7528675703858188,2.8228660807388652,2.8228660807388652,1.2564740056606583
2153,2025-05-20,Ahmedabad,Pune,Ahmedabad-Pune,1469,19,Road,SpiceJetCargo,55822,19537,2449,77808,2.787718103973344,25.109243265473985,144.29,21490.7,79761.7,79761.7,29787.579999999998,27911,2.7877181039733436,2.8577155960015763,2.8577155960015763,1.067234423703916
1917,2025-05-20,Pune,Delhi,Pune-Delhi,771,22,Air,BlueDart,67848,30531,3585,101964,6.011319419879731,29.942921030952103,144.29,33584.100000000006,105017.1,101866.587,36359.5461,16962,6.011319419879731,6.191315882561019,6.005576406084188,2.1435883799080298
42,2025-05-20,Mumbai,Pune,Mumbai-Pune,1036,24,Rail,IndianRail,37296,9324,1772,48392,1.9462676962676964,19.267647545048767,144.29,10256.400000000001,49324.4,49324.4,22690.52,24864,1.9462676962676964,1.9837676962676962,1.9837676962676962,0.9125852638352638
2204,2025-05-20,Delhi,Pune,Delhi-Pune,2385,6,Air,BlueDart,57240,25758,2782,85780,5.994409503843466,30.027978549778503,144.29,28333.800000000003,88355.8,85705.126,32088.257800000003,14310,5.994409503843466,6.174409503843466,5.989177218728162,2.242366023759609
175,2025-05-20,Delhi,Ahmedabad,Delhi-Ahmedabad,1313,6,Rail,BlueDart,11817,2954,756,15527,1.970931708555471,19.024924325368715,144.29,3249.4,15822.4,15822.4,10625.949999999999,7878,1.970931708555471,2.0084285351612086,2.0084285351612086,1.3488131505458236
892,2025-05-20,Chennai,Ahmedabad,Chennai-Ahmedabad,670,17,Rail,IndigoCargo,17085,4271,1155,22511,1.9763827919227392,18.972946559459817,144.29,4698.1,22938.1,22938.1,13242.4,11390,1.9763827919227392,2.0138805970149254,2.0138805970149254,1.1626338893766461
4772,2025-05-20,Bangalore,Delhi,Bangalore-Delhi,1007,20,Rail,BlueDart,30210,7552,1780,39542,1.963356504468719,19.09867988467958,144.29,8307.2,40297.2,40297.2,17477.76,20140,1.963356504468719,2.0008540218470703,2.0008540218470703,0.8678133068520356
3806,2025-05-20,Bangalore,Ahmedabad,Bangalore-Ahmedabad,2438,10,Air,VRLLogistics,97520,43884,2551,143955,5.9046349466776045,30.484526414504533,144.29,48272.4,148343.4,143893.098,49867.8394,24380,5.9046349466776045,6.084634946677604,5.902095898277277,2.045440500410172
551,2025-05-20,Mumbai,Kolkata,Mumbai-Kolkata,883,11,Air,IndianRail,38852,17483,1136,57471,5.916915474106867,30.420559934575696,144.29,19231.300000000003,59219.3,57442.721,25913.6563,9713,5.916915474106867,6.096911355914754,5.91400401523731,2.667935375270256
2732,2025-05-21,Pune,Chennai,Pune-Chennai,1807,5,Road,VRLLogistics,18070,6324,461,24855,2.7509684560044274,25.44357272178636,144.29,6956.400000000001,25487.4,25487.4,13991.44,9035,2.7509684560044274,2.8209629219701164,2.8209629219701164,1.5485821804095186
